都                  	N    	character|文字,surname|姓,human|人,ProperName|专
都市生活            	N    	attribute|属性,circumstances|境况,city|市,&human|人
都市学专家          	N    	human|人,#knowledge|知识
督学                	N    	human|人,#occupation|职位,*supervise|监察
毒贩                	N    	human|人,*transport|运送,#addictive|嗜好物,*sell|卖,crime|罪,commercial|商
毒枭                	N    	human|人,*transport|运送,#addictive|嗜好物,*sell|卖,crime|罪,commercial|商
独裁者              	N    	human|人,royal|皇
独夫                	N    	human|人,undesired|莠,official|官
独身                	N    	attribute|属性,circumstances|境况,^GetMarried|结婚,&human|人
独生子              	N    	human|人,family|家,young|幼
独生子女            	N    	human|人,family|家,single|单,young|幼
独眼龙              	N    	human|人,undesired|莠,#disease|疾病
独奏者              	N    	human|人,*perform|表演,entertainment|艺
读者                	N    	human|人,*read|读
堵                  	N    	character|文字,surname|姓,human|人,ProperName|专
赌鬼                	N    	human|人,undesired|莠,*gamble|赌博
赌棍                	N    	human|人,undesired|莠,*gamble|赌博
赌客                	N    	human|人,undesired|莠,*gamble|赌博
赌徒                	N    	human|人,*gamble|赌博,undesired|莠,crime|罪
杜                  	N    	character|文字,surname|姓,human|人,ProperName|专
杜鲁门              	N    	human|人,official|官,politics|政,ProperName|专,(US|美国)
镀金工人            	N    	human|人,#occupation|职位,industrial|工
度                  	N    	attribute|属性,tolerance|气量,&human|人,&organization|组织
度假者              	N    	human|人,*WhileAway|消闲
度量                	N    	attribute|属性,tolerance|气量,&human|人,&organization|组织
端木                	N    	character|文字,surname|姓,human|人,ProperName|专
短工                	N    	human|人,#occupation|职位,employee|员
短评作者            	N    	human|人,*compile|编辑,literature|文
锻工                	N    	human|人,#occupation|职位,industrial|工,#metal|金属
段                  	N    	attribute|属性,rank|等级,&human|人,#exercise|锻练,sport|体育
段                  	N    	character|文字,surname|姓,human|人,ProperName|专
段干                	N    	character|文字,surname|姓,human|人,ProperName|专
段位                	N    	attribute|属性,rank|等级,&human|人,#exercise|锻练,sport|体育
堆                  	CLAS 	NounUnit|名量,&human|人,mass|众
队                  	N    	human|人,mass|众
队长                	N    	human|人,#occupation|职位,official|官
队伍                	N    	human|人,mass|众
队友                	N    	human|人,friend|友,*exercise|锻练,sport|体育
队员                	N    	human|人
对                  	CLAS 	NounUnit|名量,double|复,&human|人
对方                	N    	human|人,organization|组织,other|另
对话者              	N    	human|人,*talk|谈话
对手                	N    	human|人,*HaveContest|较量
对手                	N    	human|人,*equal|相等,#HaveContest|较量
对头                	N    	human|人,enemy|敌
对象                	N    	human|人,friend|友,desired|良
敦促者              	N    	human|人,*urge|促使
囤积者              	N    	human|人,*SetAside|留存,commercial|商
多哥人              	N    	human|人,(Togolese|多哥)
多米尼加人          	N    	human|人,(Dominica|多米尼加)
多面手              	N    	human|人,able|能
多民族国家          	N    	place|地方,country|国家,politics|政,#community|团体,#human|人
多数主义者          	N    	human|人
舵手                	N    	human|人,#occupation|职位,*drive|驾驭,#ship|船
娥                  	N    	human|人,female|女,beautiful|美,desired|良
恶霸                	N    	human|人,undesired|莠,evil|恶
恶棍                	N    	human|人,crime|罪,undesired|莠,evil|恶
恶人                	N    	human|人,crime|罪,undesired|莠,evil|恶
恶少                	N    	human|人,crime|罪,undesired|莠,evil|恶
恶习                	N    	attribute|属性,habit|习惯,undesired|莠,&human|人,&organization|组织
恶意中伤者          	N    	human|人,*slander|诽谤
厄瓜多尔人          	N    	human|人,(Ecuador|厄瓜多尔)
扼杀者              	N    	human|人,*kill|杀害
鄂                  	N    	character|文字,surname|姓,human|人,ProperName|专
恩人                	N    	human|人,friend|友,kindhearted|善,desired|良
儿                  	N    	human|人,family|家,male|男,young|幼
儿                  	N    	human|人,family|家,young|幼
儿皇帝              	N    	human|人,undesired|莠,royal|皇,$control|控制
儿科医生            	N    	human|人,#occupation|职位,*cure|医治,medical|医
儿科专家            	N    	human|人,#occupation|职位,*cure|医治,medical|医
儿女                	N    	human|人,family|家,mass|众,young|幼
儿女                	N    	human|人,mass|众
儿孙                	N    	human|人,future|将
儿童                	N    	human|人,young|幼
儿媳                	N    	human|人,family|家,female|女
儿媳妇              	N    	human|人,family|家,female|女
儿媳妇儿            	N    	human|人,family|家,female|女
儿子                	N    	human|人,family|家,male|男,young|幼
耳目                	N    	human|人,military|军,*scout|侦察
耳语的人            	N    	human|人,*speak|说
二百五              	N    	human|人,unable|庸,undesired|莠
二传手              	N    	human|人,sport|体育
二等秘书            	N    	human|人,#occupation|职位,official|官,diplomatic|外交
二地主              	N    	human|人,rich|富
二房                	N    	human|人,intimate|亲,female|女
二房东              	N    	human|人,*own|有,#house|房屋
二副                	N    	human|人,#occupation|职位,official|官,#ship|船
二赖子              	N    	human|人,undesired|莠,evil|恶
二流子              	N    	human|人,lazy|懒,undesired|莠
二秘                	N    	human|人,#occupation|职位,official|官,politics|政,diplomatic|外交
二奶                	N    	human|人,intimate|亲,female|女
二年级学生          	N    	human|人,*study|学,education|教育
二五眼              	N    	human|人,unable|庸,undesired|莠
贰臣                	N    	human|人,undesired|莠,treacherous|逆,official|官
发包方              	N    	human|人,issue|分发,#MakeAppointment|约定
发报人              	N    	human|人,*post|邮寄
发电机专业人员      	N    	human|人,industrial|工
发明家              	N    	human|人,*create|创造
发明者              	N    	human|人,*produce|制造
发起人              	N    	human|人,*start|开始
发烧友              	N    	human|人,*FondOf|喜欢,#WhileAway|消闲
发现者              	N    	human|人,*perception|感知
发信人              	N    	human|人,*post|邮寄
发许可证者          	N    	human|人,official|官,*issue|分发,#document|文书
发言人              	N    	human|人,*speak|说
伐木工人            	N    	human|人,*break|折断,#tree|树,agricultural|农
伐木者              	N    	human|人,*break|折断,#tree|树,agricultural|农
乏货                	N    	human|人,unable|庸,undesired|莠
乏人                	V    	lack|缺少,scope=human|人
阀                  	N    	human|人,#power|势力,strong|强
法曹                	N    	human|人,#occupation|职位,police|警,*judge|裁定,#crime|罪
法定代理人          	N    	human|人,*handle|处理
法定继承人          	N    	human|人,*receive|收受
法定人数            	N    	quantity|数量,amount|多少,&human|人,#select|选拔
法官                	N    	human|人,#occupation|职位,police|警,*judge|裁定,#crime|罪
法官和律师          	N    	human|人,police|警
法号                	N    	attribute|属性,name|姓名,religion|宗教,&human|人
法警                	N    	human|人,#occupation|职位,police|警,#crime|罪
法老                	N    	human|人,royal|皇,ProperName|专,(Egypt|埃及)
法理学家            	N    	human|人,#knowledge|知识
法律顾问            	N    	human|人,police|警
法律学家            	N    	human|人,#knowledge|知识
法名                	N    	attribute|属性,name|姓名,religion|宗教,&human|人
法人                	N    	human|人,#police|警,#InstitutePlace|场所
法师                	N    	human|人,religion|宗教
法西斯              	N    	human|人,undesired|莠
法西斯分子          	N    	human|人,evil|恶
法医                	N    	human|人,#occupation|职位,police|警,*check|查,#crime|罪,medical|医
翻译                	N    	human|人,#occupation|职位,literature|文,*translate|翻译
樊                  	N    	character|文字,surname|姓,human|人,ProperName|专
凡                  	N    	place|地方,ordinary|普,#human|人
凡夫俗子            	N    	human|人,unable|庸,undesired|莠
凡人                	N    	human|人,ordinary|普
反                  	N    	human|人,undesired|莠,#uprise|暴动
反驳者              	N    	human|人,*refute|反驳
反动分子            	N    	human|人,*uprise|暴动
反动派              	N    	human|人,undesired|莠,#uprise|暴动,#politics|政
反对党人            	N    	human|人,*oppose|反对,politics|政
反对者              	N    	human|人,*oppose|反对
反革命              	N    	human|人,undesired|莠,*uprise|暴动
反抗者              	N    	human|人,*resist|反抗
反派                	N    	human|人,entertainment|艺
反派                	N    	human|人,undesired|莠
反社会的人          	N    	human|人,*uprise|暴动
范                  	N    	character|文字,surname|姓,human|人,ProperName|专
贩卖人口            	V    	transport|运送,patient=human|人,purpose=sell|卖,crime|罪,commercial|商
贩子                	N    	human|人,#occupation|职位,commercial|商
犯人                	N    	human|人,crime|罪,undesired|莠,$detain|扣住
犯罪分子            	N    	human|人,crime|罪,undesired|莠
犯罪嫌疑人          	N    	human|人,$doubt|怀疑,#crime|罪
饭桶                	N    	human|人,#eat|吃,undesired|莠
饭桶                	N    	human|人,unable|庸,undesired|莠
芳邻                	N    	human|人,#reside|住下,near|近
方                  	N    	character|文字,surname|姓,human|人,ProperName|专
方士                	N    	human|人,religion|宗教
方丈                	N    	human|人,religion|宗教
房                  	N    	character|文字,surname|姓,human|人,ProperName|专
房                  	N    	human|人,mass|众,#family|家
房东                	N    	human|人,*own|有,#house|房屋
房客                	N    	human|人,*borrow|借入,*reside|住下,#house|房屋
房主                	N    	human|人,*own|有,#house|房屋
防暴警察            	N    	human|人,#occupation|职位,police|警
防御者              	N    	human|人,*defend|防守,military|军
放牛娃              	N    	human|人,agricultural|农,young|幼
放弃者              	N    	human|人,*abandon|放弃
非战斗人员          	N    	human|人,military|军
非洲人              	N    	human|人,(Africa|非洲)
飞毛腿              	N    	human|人,*run|跑,fast|快
飞人                	N    	human|人,*run|跑,fast|快
飞行员              	N    	human|人,#occupation|职位,*drive|驾驭,#aircraft|飞行器
匪                  	N    	human|人,*rob|抢,crime|罪,undesired|莠
匪首                	N    	human|人,*rob|抢,crime|罪,undesired|莠
匪徒                	N    	human|人,*rob|抢,crime|罪,undesired|莠
诽谤者              	N    	human|人,*slander|诽谤
废品商人            	N    	human|人,commercial|商
废人                	N    	human|人,*disable|残疾,undesired|莠
废人                	N    	human|人,unable|庸,undesired|莠
废物                	N    	human|人,unable|庸,undesired|莠
费                  	N    	character|文字,surname|姓,human|人,ProperName|专
芬兰人              	N    	human|人,(Finland|芬兰)
分辨力              	N    	attribute|属性,ability|能力,distinguish|分辨,&human|人
分发者              	N    	human|人,*issue|分发
分类者              	N    	human|人,*classify|分类
分析员              	N    	human|人,*analyze|分析
分子                	N    	human|人,#organization|组织
奋斗者              	N    	human|人,*endeavour|卖力
丰                  	N    	character|文字,surname|姓,human|人,ProperName|专
丰采                	N    	attribute|属性,demeanor|风度,gracious|雅,&human|人
封                  	N    	character|文字,surname|姓,human|人,ProperName|专
锋芒                	N    	attribute|属性,ability|能力,&human|人
风                  	N    	attribute|属性,habit|习惯,&human|人
风采                	N    	attribute|属性,demeanor|风度,gracious|雅,&human|人
风度                	N    	attribute|属性,demeanor|风度,&human|人
风范                	N    	attribute|属性,demeanor|风度,&human|人
风范                	N    	attribute|属性,style|风格,&human|人
风骨                	N    	attribute|属性,behavior|举止,&human|人
风华                	N    	attribute|属性,demeanor|风度,ability|能力,&human|人
风流人物            	N    	human|人,behavior|举止,flighty|浮
风流人物            	N    	human|人,behavior|举止,free|自由
风琴手              	N    	human|人,*perform|表演,entertainment|艺
风情                	N    	attribute|属性,bearing|仪态,&human|人
风尚                	N    	attribute|属性,habit|习惯,&human|人,&organization|组织
风俗                	N    	attribute|属性,habit|习惯,&human|人,&organization|组织
风俗习惯            	N    	attribute|属性,habit|习惯,&human|人,&organization|组织
风头                	N    	attribute|属性,reputation|名声,glorious|荣,&human|人
风土人情            	N    	attribute|属性,habit|习惯,&human|人,&organization|组织
风衣                	N    	clothing|衣物,*protect|保护,#human|人,#wind|风
风云人物            	N    	human|人,glorious|荣,desired|良
疯子                	N    	human|人,*mad|疯痴,undesired|莠
冯                  	N    	character|文字,surname|姓,human|人,ProperName|专
讽刺家              	N    	human|人,*satirize|讽刺
讽刺作家            	N    	human|人,*compile|编辑,#satirize|讽刺,literature|文
奉承者              	N    	human|人,*please|取悦
凤                  	N    	character|文字,surname|姓,human|人,ProperName|专
佛教徒              	N    	human|人,religion|宗教
否决者              	N    	human|人,*reject|回绝
夫                  	N    	human|人,#occupation|职位,employee|员
夫                  	N    	human|人,family|家,male|男
夫妇                	N    	human|人,family|家,mass|众
夫妻                	N    	human|人,family|家,mass|众
夫人                	N    	human|人,family|家,female|女
夫人                	N    	human|人,female|女
夫子                	N    	human|人,*teach|教,education|教育
夫子                	N    	human|人,stiff|呆,undesired|莠
肤色                	N    	attribute|属性,color|颜色,&human|人,#skin|皮
扶                  	N    	character|文字,surname|姓,human|人,ProperName|专
扶老携幼            	V    	HoldWithHand|搀扶,patient=human|人
符                  	N    	character|文字,surname|姓,human|人,ProperName|专
伏                  	N    	character|文字,surname|姓,human|人,ProperName|专
俘                  	N    	human|人,military|军,$defeat|战胜,$catch|捉住,undesired|莠
俘虏                	N    	human|人,military|军,$defeat|战胜,$catch|捉住,undesired|莠
服务员              	N    	human|人,*help|帮助,#commercial|商
服装商              	N    	human|人,#clothing|衣物,commercial|商
服装设计师          	N    	human|人,#occupation|职位,*plan|计划,#clothing|衣物
福气                	N    	attribute|属性,circumstances|境况,happy|福,desired|良,&human|人
福星                	N    	attribute|属性,circumstances|境况,happy|福,desired|良,&human|人
甫                  	N    	attribute|属性,name|姓名,&human|人
甫                  	N    	character|文字,surname|姓,human|人,ProperName|专
抚慰者              	N    	human|人,*soothe|安慰
辅导员              	N    	human|人,#occupation|职位,*teach|教
腐儒                	N    	human|人,stiff|呆,undesired|莠
副                  	N    	human|人,friend|友,*help|帮助
副部长              	N    	human|人,occupation|职位,official|官,*manage|管理
副董事长            	N    	human|人,#occupation|职位,*manage|管理
副官                	N    	human|人,#occupation|职位,official|官,secondary|次
副国务卿            	N    	human|人,#occupation|职位,official|官,politics|政
副驾驶              	N    	human|人,#occupation|职位,*drive|驾驭,#aircraft|飞行器
副驾驶员            	N    	human|人,#occupation|职位,*drive|驾驭,#aircraft|飞行器
副教授              	N    	human|人,#occupation|职位,*teach|教,education|教育
副经理              	N    	human|人,#occupation|职位,official|官,commercial|商
副射手              	N    	human|人,*firing|射击,military|军
副手                	N    	human|人,friend|友,*help|帮助
副研究员            	N    	human|人,#occupation|职位,*research|研究,#knowledge|知识
副职                	N    	attribute|属性,occupation|职位,secondary|次,&human|人
副总经理            	N    	human|人,official|官,commercial|商
复兴者              	N    	human|人,*resume|恢复
傅                  	N    	character|文字,surname|姓,human|人,ProperName|专
付方                	N    	part|部件,%account|簿册,commercial|商,#human|人
付方                	N    	part|部件,%account|簿册,commercial|商,human|人
付款人              	N    	human|人,*pay|付,commercial|商
父                  	N    	human|人,aged|老,male|男
父                  	N    	human|人,family|家,aged|老
父辈                	N    	human|人,#clan|辈分
父老                	N    	human|人,aged|老,male|男
父老乡亲            	N    	human|人,mass|众
父母                	N    	human|人,family|家,mass|众
父母官              	V    	human|人,official|官
父母亲              	N    	human|人,family|家,mass|众
父女                	N    	human|人,family|家,mass|众
父亲                	N    	human|人,family|家,male|男
父子                	N    	human|人,family|家,mass|众
负责干部            	N    	human|人,*manage|管理
负责人              	N    	human|人,*manage|管理
富                  	N    	character|文字,surname|姓,human|人,ProperName|专
富豪                	N    	human|人,rich|富,desired|良
富户                	N    	human|人,rich|富,desired|良
富民                	V    	CauseToDo|使动,patient=human|人,ResultEvent=become|成为,#rich|富
富农                	N    	human|人,rich|富,agricultural|农
富商                	N    	human|人,rich|富,desired|良,commercial|商
富翁                	N    	human|人,rich|富,desired|良
讣告作者            	N    	human|人,*compile|编辑,literature|文
妇                  	N    	human|人,family|家,female|女
妇                  	N    	human|人,female|女
妇                  	N    	human|人,female|女,*GetMarried|结婚
妇女                	N    	human|人,female|女
妇人                	N    	human|人,female|女,*GetMarried|结婚
妇幼                	N    	human|人,mass|众,#female|女,#young|幼
改革者              	N    	human|人,*improve|改良
改良主义者          	N    	human|人,*engage|从事,#improve|改良
盖                  	N    	character|文字,surname|姓,human|人,ProperName|专
盖世太保            	N    	human|人,police|警,undesired|莠,past|昔,(Germany|德国)
干                  	N    	character|文字,surname|姓,human|人,ProperName|专
干部                	N    	human|人,#occupation|职位
干将                	N    	human|人,able|能,desired|良
干劲                	N    	attribute|属性,strength|力量,&human|人
干警                	N    	human|人,#occupation|职位,police|警
干亲                	N    	attribute|属性,clan|辈分,&human|人
干群                	N    	human|人,mass|众
干群关系            	N    	attribute|属性,relatedness|亲疏,&human|人
干涉者              	N    	human|人,*obstruct|阻止
干事                	N    	human|人,#occupation|职位
甘                  	N    	character|文字,surname|姓,human|人,ProperName|专
甘苦                	N    	attribute|属性,circumstances|境况,&human|人,&organization|组织
肝胆                	ADJ  	attribute|属性,behavior|举止,sincere|诚,&human|人
刚果人              	N    	human|人,(Congo|刚果)
刚学步的孩子        	N    	human|人,*study|学,#walk|走,young|幼
钢琴家              	N    	human|人,*perform|表演,entertainment|艺
钢琴演奏者          	N    	human|人,*perform|表演,entertainment|艺
岗哨                	N    	human|人,military|军,*defend|防守
港人                	N    	human|人,(HK|香港)
港商                	N    	human|人,commercial|商,(HK|香港)
港务长              	N    	human|人,#occupation|职位,official|官
皋                  	N    	character|文字,surname|姓,human|人,ProperName|专
高                  	N    	character|文字,surname|姓,human|人,ProperName|专
高材生              	N    	human|人,*study|学,able|能
高干                	N    	human|人,official|官
高个儿              	N    	human|人,tall|高
高工                	N    	human|人,#occupation|职位,industrial|工
高官                	N    	human|人,official|官
高级干部            	N    	human|人,official|官
高级工程师          	N    	human|人,#occupation|职位,industrial|工
高级军官            	N    	human|人,#occupation|职位,official|官,military|军
高科技企业家        	N    	human|人,#occupation|职位,#knowledge|知识,superior|优,commercial|商
高利贷者            	N    	human|人,*lend|借出,undesired|莠
高龄                	N    	attribute|属性,age|年龄,aged|老,&human|人
高年级生            	N    	human|人,*study|学,education|教育
高人                	N    	human|人,superior|优,desired|良
高僧                	N    	human|人,able|能,desired|良,religion|宗教
高手                	N    	human|人,able|能,desired|良
高危人群            	N    	human|人,*AptTo|易于,#CauseAffect|传染,#medical|医
高位                	N    	attribute|属性,occupation|职位,HighRank|高等,&human|人
高中生              	N    	human|人,*study|学,education|教育
高足                	N    	human|人,*study|学
高足                	N    	human|人,*study|学,able|能
高祖                	N    	human|人,past|昔
搞家长式统治的人    	N    	human|人,*manage|管理
告别演说者          	N    	human|人,*speak|说
哥                  	N    	human|人,family|家,male|男
哥儿                	N    	human|人,family|家,mass|众,male|男
哥儿                	N    	human|人,male|男,young|幼
哥儿们              	N    	human|人,friend|友,mass|众,male|男
哥哥                	N    	human|人,family|家,male|男
哥伦比亚人          	N    	human|人,(Colombia|哥伦比亚)
哥伦布              	N    	human|人,ProperName|专
歌唱家              	N    	human|人,*sing|唱,#music|音乐,entertainment|艺
歌喉                	N    	attribute|属性,SoundQuality|音质,#sing|唱,&human|人
歌姬                	N    	human|人,female|女,*perform|表演,entertainment|艺
歌迷                	N    	human|人,*FondOf|喜欢,#music|音乐
歌手                	N    	human|人,entertainment|艺,*sing|唱,#music|音乐
歌星                	N    	human|人,*sing|唱,able|能,entertainment|艺
戈                  	N    	character|文字,surname|姓,human|人,ProperName|专
革命者              	N    	human|人,*uprise|暴动,politics|政
革新者              	N    	human|人,*improve|改良
葛                  	N    	character|文字,surname|姓,human|人,ProperName|专
格调                	N    	attribute|属性,behavior|举止,&human|人
格林纳达人          	N    	human|人,(Grenada|格林纳达)
格鲁吉亚人          	N    	human|人,(Georgia|格鲁吉亚)
阁僚                	N    	human|人,#occupation|职位,official|官,#country|国家,politics|政
阁下                	N    	human|人,official|官
阁员                	N    	human|人,#occupation|职位,official|官,#country|国家,politics|政
个儿                	N    	attribute|属性,height|高度,&human|人
个人                	N    	human|人
个人                	PRON 	human|人,firstPerson|我
个人卫生            	N    	attribute|属性,cleanness|洁净,spotless|洁,&human|人
个人主义者          	N    	human|人,greedy|贪,undesired|莠
个头                	N    	attribute|属性,height|高度,&human|人
个性特别的人        	N    	human|人,special|特
个子                	N    	attribute|属性,height|高度,&human|人
各位                	N    	human|人,all|全
根苗                	N    	human|人,future|将
跟班                	N    	human|人,#occupation|职位,employee|员
更夫                	N    	human|人,#occupation|职位,*defend|防守
更改者              	N    	human|人,*alter|改变
庚                  	N    	character|文字,surname|姓,human|人,ProperName|专
耿                  	N    	character|文字,surname|姓,human|人,ProperName|专
工                  	N    	human|人,#occupation|职位,industrial|工
工兵                	N    	human|人,#occupation|职位,military|军
工长                	N    	human|人,#occupation|职位,official|官,*manage|管理,factory|厂
工程兵              	N    	human|人,military|军
工程师              	N    	human|人,#occupation|职位,industrial|工
工夫                	N    	attribute|属性,ability|能力,&human|人
工夫                	N    	attribute|属性,strength|力量,&human|人,&organization|组织
工匠                	N    	human|人,#occupation|职位,industrial|工
工力                	N    	attribute|属性,ability|能力,&human|人
工料                	N    	physical|物质,#human|人,#material|材料,industrial|工
工龄                	N    	attribute|属性,age|年龄,#occupation|职位,&human|人,#employee|员
工农                	N    	human|人,#industrial|工,#agricultural|农
工农兵              	N    	human|人,mass|众
工人                	N    	human|人,#occupation|职位,industrial|工
工头                	N    	human|人,#occupation|职位,official|官,industrial|工
工友                	N    	human|人,industrial|工
工作狂              	N    	human|人,active|愿,endeavour|卖力
功臣                	N    	human|人,glorious|荣,superior|优,*succeed|成功,desired|良
功底                	N    	attribute|属性,ability|能力,&human|人
功夫                	N    	attribute|属性,ability|能力,&human|人
功夫                	N    	attribute|属性,strength|力量,&human|人,&organization|组织
功力                	N    	attribute|属性,ability|能力,&human|人
功名                	N    	attribute|属性,reputation|名声,&human|人
龚                  	N    	character|文字,surname|姓,human|人,ProperName|专
供给者              	N    	human|人,*provide|供
供应者              	N    	human|人,*provide|供
公                  	N    	character|文字,surname|姓,human|人,ProperName|专
公                  	N    	human|人,family|家,male|男
公安干警            	N    	human|人,#occupation|职位,police|警
公差                	N    	human|人,employee|员,public|共
公德                	N    	attribute|属性,behavior|举止,&human|人
公敌                	N    	human|人,enemy|敌,public|共
公公                	N    	human|人,family|家,male|男
公共车辆的乘客      	N    	human|人,*TakeVehicle|搭乘
公关                	N    	attribute|属性,relatedness|亲疏,public|共,&human|人,&organization|组织
公爵                	N    	human|人,royal|皇
公良                	N    	character|文字,surname|姓,human|人,ProperName|专
公民                	N    	human|人,#country|国家
公民权              	N    	rights|权利,#human|人,country|国家
公墓                	N    	facilities|设施,space|空间,@bury|埋入,#human|人,#die|死
公婆                	N    	human|人,family|家,mass|众
公仆                	N    	human|人,official|官
公使                	N    	human|人,#occupation|职位,official|官,diplomatic|外交
公式主义者          	N    	human|人
公诉人              	N    	human|人,*accuse|控告,police|警
公孙                	N    	character|文字,surname|姓,human|人,ProperName|专
公务员              	N    	human|人,#occupation|职位,employee|员
公务员              	N    	human|人,#occupation|职位,employee|员,#institution|机构,#country|国家
公西                	N    	character|文字,surname|姓,human|人,ProperName|专
公羊                	N    	character|文字,surname|姓,human|人,ProperName|专
公冶                	N    	character|文字,surname|姓,human|人,ProperName|专
公证人              	N    	human|人,*prove|证明,police|警
公众                	N    	human|人,mass|众
公主                	N    	human|人,royal|皇,female|女
公子                	N    	human|人,male|男,royal|皇
公子哥儿            	N    	human|人,male|男,flighty|浮,undesired|莠
宫                  	N    	character|文字,surname|姓,human|人,ProperName|专
宫女                	N    	human|人,employee|员,female|女,#royal|皇
弓                  	N    	character|文字,surname|姓,human|人,ProperName|专
巩                  	N    	character|文字,surname|姓,human|人,ProperName|专
贡                  	N    	character|文字,surname|姓,human|人,ProperName|专
贡献者              	N    	human|人,*donate|捐
共产党人            	N    	human|人,#community|团体,politics|政
共产党员            	N    	human|人,#community|团体,politics|政
共产主义者          	N    	human|人
共犯                	N    	human|人,*engage|从事,together|共同,undesired|莠,crime|罪
共和党人            	N    	human|人,politics|政
共和国              	N    	place|地方,#human|人,country|国家,politics|政
共青团员            	N    	human|人,#community|团体
勾                  	N    	character|文字,surname|姓,human|人,ProperName|专
狗头军师            	N    	human|人,*help|帮助,undesired|莠
狗腿子              	N    	human|人,*help|帮助,undesired|莠
狗熊                	N    	human|人,timid|怯,undesired|莠
购买力              	N    	attribute|属性,ability|能力,buy|买,&human|人,&organization|组织
估计者              	N    	human|人,*estimate|评估
估价人              	N    	human|人,*estimate|评估,#value|价值
孤儿                	N    	human|人,family|家,undesired|莠
孤儿寡母            	N    	human|人,female|女,#young|幼
孤寡                	N    	human|人,female|女,#young|幼
孤寡老人            	N    	human|人,aged|老,lonely|孤
孤家寡人            	N    	human|人,single|单,undesired|莠
孤老                	N    	human|人,aged|老,lonely|孤
姑                  	N    	human|人,family|家,female|女
姑                  	N    	human|人,religion|宗教,female|女
姑父                	N    	human|人,family|家,male|男
姑姑                	N    	human|人,family|家,female|女
姑妈                	N    	human|人,family|家,female|女
姑娘                	N    	human|人,family|家,female|女
姑娘                	N    	human|人,female|女
姑爷                	N    	human|人,family|家,male|男
鼓吹者              	N    	human|人,*PlayUp|鼓吹
鼓手                	N    	human|人,*perform|表演,entertainment|艺
古                  	N    	character|文字,surname|姓,human|人,ProperName|专
古巴人              	N    	human|人,(Cuba|古巴)
古董                	N    	human|人,undesired|莠,stubborn|倔
古风                	N    	attribute|属性,habit|习惯,past|昔,&human|人,&organization|组织
古怪的人            	N    	human|人,eccentric|僻,undesired|莠
古人                	N    	human|人,past|昔
古稀                	N    	attribute|属性,age|年龄,aged|老,&human|人
骨干                	N    	human|人,desired|良,important|主,able|能
骨盆                	N    	part|部件,%human|人,#bone|骨
骨气                	N    	attribute|属性,will|意志,&human|人
骨肉                	N    	human|人,family|家,mass|众
谷                  	N    	character|文字,surname|姓,human|人,ProperName|专
谷粱                	N    	character|文字,surname|姓,human|人,ProperName|专
股长                	N    	human|人,#occupation|职位,official|官
股东                	N    	human|人,*own|有,#wealth|钱财,commercial|商
股匪                	N    	human|人,undesired|莠,*rob|抢,crime|罪
股票经纪人          	N    	human|人,#occupation|职位,commercial|商,*buy|买,*sell|卖,#fund|资金
股肱                	N    	human|人,friend|友,*help|帮助
故                  	N    	human|人,friend|友
故旧                	N    	human|人,friend|友
故人                	N    	human|人,friend|友
顾                  	N    	character|文字,surname|姓,human|人,ProperName|专
顾客                	N    	human|人,*buy|买,#commercial|商
顾问                	N    	human|人,#occupation|职位,friend|友
顾主                	N    	human|人,*buy|买,#commercial|商
固执己见的人        	N    	human|人,stubborn|倔,undesired|莠
雇工                	V    	employ|雇用,patient=human|人
雇工                	N    	human|人,#occupation|职位,$employ|雇用
雇农                	N    	human|人,#occupation|职位,agricultural|农
雇员                	N    	human|人,#occupation|职位,$employ|雇用
雇主                	N    	human|人,*employ|雇用
瓜农                	N    	human|人,*planting|栽植,#occupation|职位,#fruit|水果,agricultural|农
寡妇                	N    	human|人,female|女
寡头                	N    	human|人,rich|富,important|主,desired|良
乖乖                	N    	human|人,young|幼
拐子                	N    	human|人,crime|罪,undesired|莠,*cheat|骗
拐子                	N    	human|人,undesired|莠,#disable|残疾,#leg|腿
怪人                	N    	human|人,special|特,undesired|莠
怪物                	N    	human|人,undesired|莠,eccentric|僻
棺木                	N    	tool|用具,cubic|体,@store|保存,#human|人,#die|死
关                  	N    	character|文字,surname|姓,human|人,ProperName|专
关键人物            	N    	human|人,important|主
官                  	N    	human|人,#occupation|职位,official|官
官兵                	N    	human|人,military|军
官架子              	N    	attribute|属性,behavior|举止,#official|官,flighty|浮,undesired|莠,&human|人
官吏                	N    	human|人,#occupation|职位,official|官
官僚                	N    	human|人,official|官,undesired|莠
官商                	N    	human|人,commercial|商,#country|国家
官员                	N    	human|人,#occupation|职位,official|官
官职                	N    	attribute|属性,occupation|职位,&human|人
冠军                	N    	human|人,desired|良,*compete|比赛,*win|获胜,$reward|奖励,sport|体育
冠军宝座            	N    	attribute|属性,status|身分,desired|良,#compete|比赛,#win|获胜,#reward|奖励,sport|体育,&human|人
冠亚军              	N    	human|人,desired|良,*compete|比赛,*win|获胜,$reward|奖励,sport|体育
观察员              	N    	human|人,look|看
观察者              	N    	human|人,look|看
观众                	N    	human|人,*look|看,#entertainment|艺,#sport|体育,*recreation|娱乐
观众席              	N    	human|人,*look|看,#entertainment|艺,#sport|体育,*recreation|娱乐
管                  	N    	character|文字,surname|姓,human|人,ProperName|专
管道工              	N    	human|人,#occupation|职位,industrial|工
管家                	N    	human|人,#occupation|职位,*manage|管理,#family|家,employee|员
管理人              	N    	human|人,*manage|管理
